,Titulo,Tipo,Tags,Nivel Educativo,Categoria,Descripcion,Ubicacion,Fecha Inicio,Fecha Final,Requisitos,Url de IMAGEN,Url (PAGINA WEB),Carreras,Idiomas,Semestre,Vacantes,Calificacion,Premio,Remuneracion,Costo
36,FAMUN 2022 Conference in Netherlands || Apply Now,Beca,-,Universidad,Educación,"FAMUN 2022 Conference in Netherlands || Apply Now  The sixth edition of the annual FAMUN conference in February 2022. Due to the success of our four-day format, FAMUN 2022 will be four days in length as well! This year, the conference will be held from the tenth until the thirteenth of February.What is an MUN?MUN is an abbreviation of Model United Nations and is an activity that takes place at schools and universities worldwide. It is a sort of role play, where students take on the role of delegates for nations in different UN bodies which they look into by research on assigned topics. The entire conference is student led, making the event exclusive to teenagers.Â Thousands of middle school, high school, and college students across the country and around the world participate in Model United Nations, which involves substantial researching, public speaking, debating, and writing skills, as well as critical thinking, teamwork, and leadership abilities.   AdvantagesBoost your skills of the English language.  FAMUN is the ideal occasion to train your debating and speaking skills in front of your committee or even the complete General Assembly!Improve your researching capabilities from the perspective of another country’s delegation.Create new friendships lasting a life time!",Netherlands,-,-,"    DetailsFAMUN 2022 Conference in Netherlands || Apply Now  The sixth edition of the annual FAMUN conference in February 2022. Due to the success of our four-day format, FAMUN 2022 will be four days in length as well! This year, the conference will be held from the tenth until the thirteenth of February.What is an MUN?MUN is an abbreviation of Model United Nations and is an activity that takes place at schools and universities worldwide. It is a sort of role play, where students take on the role of delegates for nations in different UN bodies which they look into by research on assigned topics. The entire conference is student led, making the event exclusive to teenagers.Â Thousands of middle school, high school, and college students across the country and around the world participate in Model United Nations, which involves substantial researching, public speaking, debating, and writing skills, as well as critical thinking, teamwork, and leadership abilities.   AdvantagesBoost your skills of the English language.  FAMUN is the ideal occasion to train your debating and speaking skills in front of your committee or even the complete General Assembly!Improve your researching capabilities from the perspective of another country’s delegation.Create new friendships lasting a life time!",-,https://mymun.com/muns/famun-2022,-,Inglés,-,-,-,-,-,-
37,2022 One Young World -Dutch Ministry of Foreign Affairs Scholarship (Full Scholarship),Beca," Tags: fully funded scholarships, opportunities, opportunities for students, opportunities for youths, Opportunity, opportunity for students, opportunity for youths, oya opportunities, oyaop, oyaop.com, partially funded scholarships, Scholarships, www.oyaop.com, youths",Universidad,Educación,"Applications are open for 2022 One Young World â Dutch Ministry of Foreign Affairs âEnterprise for Peaceâ Scholarship. The scholarship deadline is 15th November 2021. The One Young World Summit 2022 will see 2,000 young leaders from 190+ countries descend to Tokyo for the global forum for young leaders. During the Summit, delegates will present and debate solutions to our timeâs most pressing issues alongside senior leaders.Underemployment and the lack of employment opportunities are among of the most significant socio-economic and security challenges we face, partially brought on due to the youth bulge present in many countries around the world. Beyond its immediate impacts on young people, youth unemployment can exacerbate poverty, violent extremism, political instability, drug abuse and crime.Â  The Dutch Ministry of Foreign Affairs (MFA) prioritises improving young peopleâs prospects in a number of developing countries and fragile states by supporting local entrepreneurs and job creation. The MFA believes that One Young World offers a great opportunity to young people to become engaged, get involved in and build on successful initiatives and connect with other changemakers around the world. That is why the Dutch MFA collaborates with One Young World to provideÂ scholarshipsÂ for delegates to participate in the global Summit around creating youth employment opportunities for prosperous and peaceful societies. The initiative has the following objectives:  2022 Leadership Program in USA- Fully FundedEmpowering young leaders to create sustainable job opportunities in selected regions.Leveraging the potential of young people as widely as possible for job creation and highlighting their potential as a solution to fostering prosperous and peaceful societies.Raising awareness for youth underemployment and sharing best practices regarding this subjectAssessment ",-,"Deadline15 November,2021",-,":Aged 18 â 34 by date of One Young World Summit 2022 in MayCandidates need to be actively engaged in the fields of youth employment and job creation, either as entrepreneurs or in a similar role (and be able to demonstrate this)Nationals of and residents in one of the certain countries are eligible for the scholarship. Please note that candidates with a refugee status are certainly eligible.Available to join the programme full time between 13 and 20 May 2022.Join us onÂ TelegramÂ for more opportunities!",-,https://www.oneyoungworld.com/scholarships/mfa-efp/2022,-,Inglés,-,-,-,-,-,-
38,WFUNA International Model United Nations (WIMUN) in Switzerland || Apply Now,Beca,-,Universidad,Educación,"WFUNA International Model United Nations (WIMUN) in Switzerland || Apply Now  The award-winningÂ WFUNA International Model United Nations (WIMUN)Â is the world’s most accurate simulation of the United Nations. Located at the United Nations Headquarters in New York City, theÂ World Federation of United Nations Associations (WFUNA)Â worksÂ closely with different UN entities to precisely simulate the United Nations in Model UN programs and provide students with the most realistic experience possible. The WIMUN conference features intensive training workshops taught by a former UN staff member andÂ briefings on important agenda items by UN (and other) experts.  Due to the current and ongoing impact of the COVID-19 Pandemic the WIMUN team has decided to move ourÂ WIMUN New York conference online. True to our mission, WIMUN will continue to provide the most accurate simulation of the UN through our Online Conference, that is scheduled to take place from 05 November – 14 November 2021. Online simulations will take place over two weekends (05 November – 07Â November and 13 November -14Â November) with a wide variety ofÂ optional side eventsÂ during the week (8-12Â November).Â We plan to resumeÂ our face to face conferences once the pandemic is under control,Â but in the meantime we will leverage technology to bring you a unique experience unlike any Model UN conference you have experienced before!  ",Switzerland,CityGeneva,-,"    DetailsWFUNA International Model United Nations (WIMUN) in Switzerland || Apply Now  The award-winningÂ WFUNA International Model United Nations (WIMUN)Â is the world’s most accurate simulation of the United Nations. Located at the United Nations Headquarters in New York City, theÂ World Federation of United Nations Associations (WFUNA)Â worksÂ closely with different UN entities to precisely simulate the United Nations in Model UN programs and provide students with the most realistic experience possible. The WIMUN conference features intensive training workshops taught by a former UN staff member andÂ briefings on important agenda items by UN (and other) experts.  Due to the current and ongoing impact of the COVID-19 Pandemic the WIMUN team has decided to move ourÂ WIMUN New York conference online. True to our mission, WIMUN will continue to provide the most accurate simulation of the UN through our Online Conference, that is scheduled to take place from 05 November – 14 November 2021. Online simulations will take place over two weekends (05 November – 07Â November and 13 November -14Â November) with a wide variety ofÂ optional side eventsÂ during the week (8-12Â November).Â We plan to resumeÂ our face to face conferences once the pandemic is under control,Â but in the meantime we will leverage technology to bring you a unique experience unlike any Model UN conference you have experienced before!  ",-,https://wfuna.org/wimun/online,-,Inglés,-,-,-,-,-,-
39,Harvard World Model United Nation in Tokyo || Apply Now,Beca,-,Universidad,Educación,"Harvard World Model United Nation in Tokyo || Apply Now  Harvard World Model United Nations (WorldMUN) is the world’s most internationally diverse college-level Model UN conference, and the largest outside of the United States and Canada. Every year, 2,000+ currently enrolled university students from over 110 countries attend WorldMUN in a different location around the world. Past locations include Singapore,Â Puebla (Mexico), Geneva (Switzerland), Beijing (China), Belo Horizonte (Brazil), Sharm el-Sheikh (Egypt), Taipei (Taiwan),Â The Hague (Netherlands), and Panama City (Panama).  Through lively and informed debate, exciting social events, and a unique conference spirit, the WorldMUN experience reaches across cultures and borders to inspire both cooperation and friendship.In-Person ConferenceItâs required that delegates have proof of vaccination or can present a negative COVID test in March if planning to attend in-person. More details can be found on our website.  Register for WorldMUN 2022 on myMUN here.Virtual ConferenceFour ECOSOC committees will be held over Zoom, similar to our committees last year.If taking place in the virtual conference, we will provide opportunities for virtual delegates to socialize and engage in the WorldMUN spirit.Register for Virtual Harvard Model United Nations on myMUN here.Registration Deadlines:Priority Registration: September 10, 2021 – October 25, 2021Regular Registration: October 26, 2021 – December 25, 2021Late Registration: December 26, 2021 – January 25, 2021",Japan,-,-,:Please note that you must a university student to attend in-person WorldMUN. We will accept high school students for the virtual committees.,-,https://www.worldmun.org/,-,Inglés,-,-,-,-,-,-
40,Kanthari Leadership Training Course (Fully Funded),Beca," Tags: academic conferences, career opportunities, International Conferences, opportunities, opportunities for students, opportunities for youths, Opportunity, opportunity for student, opportunity for students, opportunity for youth, opportunity for youths, oya opportunities, oyaop, oyaop.com, partially funded scholarships, Scholarships, www.oyaop.com, youths",Universidad,Educación,"Application call for Kanthari Leadership Training Course (Fully Funded). The training is open to all nationalities and the deadline is ongoing. Many people are searching for what they want to do in life, however, kanthari is for those who have already decided that they want to start an organization/NGO that makes a difference.kanthari welcomes applicants over 22 years of age (we donât have an upper age limit) who have overcome significant life challenges ranging from vision impairment, disability, poverty, war, discrimination, and exploitation. They could also be witnesses to social situations they wish to change so others do not suffer. They should have a passion to make the world a better place and the strength to be forces of good rather than be victims of circumstance.  2021/2022 Global MBA Programs || Apply Nowkanthariâs twelve month program (7 months residential in Kerala, India and 5 months online mentorship support) will help participants develop all necessary skills to succeed as social change-makers so they can start and run own NGOâs, Social enterprises or social ventures. To understand what the kanthari course is all about, read all about the curriculum here and also learn about the meaning of the different kanthari colours here.Selected participants will qualify for a scholarship provided by our donors to cover the training fee and accommodation. Graduates of the program will have access to a network of change makers from over 45 countries worldwide.  Fully Funded Russian Government Scholarships || Apply NowBenefits of Kanthari Leadership Training CourseA scholarship covers the following expenses:return ticket for Flight, train or bus ticket to TRV airport, TRV railway or TRV bus stationÂ Transportation within India for project/course related purpose.Full board, including shared accommodation and meals (while staying at kanthari campus).Exposure visits to organisations who do similar work to gather subject matter expertise and best practice.Course related costs, including faculty, equipment, and materials; andAlumni program12 MBA Programs || Best European MBA Degree",-,-,-," for Kanthari Leadership Training CourseYou will need to have a plan for a social project/venture that will create a mindset change and/or a positive impact in your community.You will need to be 22 years of age or older (Please note: there is no upper age limit)Intermediary knowledge of English (reading, writing and speaking)Basic knowledge in using a computerYou will need to be flexible, creative, intrinsically driven, bring a high level of motivation, energy, and ownershipFor people in wheelchairs: independent mobility and daily living skillsFor blind and/or partially sighted people: independent excellent mobility and daily living skills, being able to use the white cane, independent use of computer.Join us onÂ TelegramÂ for more opportunities!",-,https://www.kanthari.org/admissions/,-,Inglés,-,-,-,-,-,-
41,California Youth Leadership Summit 2021 || Apply Now,Beca,-,Universidad,Educación,"TheÂ California Youth Leadership SummitÂ is an online event led by youth and youngÂ professionals for youth and young professionals. Online panelists will include youthÂ (high school students) and young professionals (college students) participating fromÂ the State of California, as well as college students from countries whereÂ Californiaâs 356 sister cities around the world are located. There will be twoÂ high school panels, followed by two college panels, and an internationalÂ forum. The theme of the event isÂ Peace, Kindness and CooperationÂ and all of the topics are decided by the youth and young professional panel organizing team. These topics will include:climate change/sustainabilityworld peace and cooperationracial & gender equitycoping with the pandemicInternational MBA ScholarshipsÂ The California Youth Leadership Summit is hosted by the Sister Cities International Southern California Chapter and is organized by the Sister Cities International Southern and Northern California Chapters.Â Sister Cities InternationalÂ was founded in 1956 by President Dwight Eisenhower for theÂ purpose ofÂ bringing about peace throughout the world through citizen diplomacy. Today, this networkÂ unites tens ofÂ thousands of citizen diplomats and volunteers in 500 member communities with over 1,800 sisterÂ city partnerships in 138Â countries on six continents. California has more sister city organizations than any otherÂ state in the U.S.: 82 CaliforniaÂ cities have 356 partnerships with cities overseas in 70 countries.  ",USA,-,-,"    DetailsTheÂ California Youth Leadership SummitÂ is an online event led by youth and youngÂ professionals for youth and young professionals. Online panelists will include youthÂ (high school students) and young professionals (college students) participating fromÂ the State of California, as well as college students from countries whereÂ Californiaâs 356 sister cities around the world are located. There will be twoÂ high school panels, followed by two college panels, and an internationalÂ forum. The theme of the event isÂ Peace, Kindness and CooperationÂ and all of the topics are decided by the youth and young professional panel organizing team. These topics will include:climate change/sustainabilityworld peace and cooperationracial & gender equitycoping with the pandemicInternational MBA ScholarshipsÂ The California Youth Leadership Summit is hosted by the Sister Cities International Southern California Chapter and is organized by the Sister Cities International Southern and Northern California Chapters.Â Sister Cities InternationalÂ was founded in 1956 by President Dwight Eisenhower for theÂ purpose ofÂ bringing about peace throughout the world through citizen diplomacy. Today, this networkÂ unites tens ofÂ thousands of citizen diplomats and volunteers in 500 member communities with over 1,800 sisterÂ city partnerships in 138Â countries on six continents. California has more sister city organizations than any otherÂ state in the U.S.: 82 CaliforniaÂ cities have 356 partnerships with cities overseas in 70 countries.  ",-,https://youth.socalsistercities.org/about-the-california-youth-leadership-summit/,-,Inglés,-,-,-,-,-,-
42,Asia Pacific Regional Youth Environment Forum || Apply Now,Beca,-,Universidad,Educación,"Asia Pacific Regional Youth Environment Forum || Apply Now  The inaugural Asia Pacific Regional Youth Environment Forum (AP RYEF) is taking place virtually on from 1st – 3rd October 2021 in the lead-up to the Forum of Ministers and Environment Authorities of Asia Pacific (hosted by UNEP and the Republic of Korea) and the Asia Pacific Science-Policy-Business Forum on the Environment in October 2021.  Join us for 3 days full of discussion with youth groups, decision-makers, UN agencies and much!During the Forum, on the first day one, 1st October 2021 from 17.30 – 19.00 Bangkok time, âAsia Pacific Youth Consultation for [email protected] and arrangements for UNEA Special Session 2022â will be hosted. This consultation session is regarding the process of [email protected] and how Asia-Pacific children and youth can engage in the special session on the commemoration of [email protected] after UNEA 5.2, at the special Session UNEA. The consultation will also feed into the youth manifesto that will shape the future of the Asia-Pacific region in terms of meaningful children and youth engagements.  The session will start with opening remarks from a youth speaker and a representative of the Republic of Korea, followed by a detailed presentation from experts. This would be followed by a short interaction session. After that, the youth participants will work in a drafting and dialogue session to develop key demands, perspectives and ideas from youth on [email protected] and UNEA Special SessionModerator: Ms. Sahana Kaur (Malaysia) and Mr. Dickson Ho (Australia)",-,-,-,"    DetailsAsia Pacific Regional Youth Environment Forum || Apply Now  The inaugural Asia Pacific Regional Youth Environment Forum (AP RYEF) is taking place virtually on from 1st – 3rd October 2021 in the lead-up to the Forum of Ministers and Environment Authorities of Asia Pacific (hosted by UNEP and the Republic of Korea) and the Asia Pacific Science-Policy-Business Forum on the Environment in October 2021.  Join us for 3 days full of discussion with youth groups, decision-makers, UN agencies and much!During the Forum, on the first day one, 1st October 2021 from 17.30 – 19.00 Bangkok time, âAsia Pacific Youth Consultation for [email protected] and arrangements for UNEA Special Session 2022â will be hosted. This consultation session is regarding the process of [email protected] and how Asia-Pacific children and youth can engage in the special session on the commemoration of [email protected] after UNEA 5.2, at the special Session UNEA. The consultation will also feed into the youth manifesto that will shape the future of the Asia-Pacific region in terms of meaningful children and youth engagements.  The session will start with opening remarks from a youth speaker and a representative of the Republic of Korea, followed by a detailed presentation from experts. This would be followed by a short interaction session. After that, the youth participants will work in a drafting and dialogue session to develop key demands, perspectives and ideas from youth on [email protected] and UNEA Special SessionModerator: Ms. Sahana Kaur (Malaysia) and Mr. Dickson Ho (Australia)",-,https://www.apyouthenvcaucus.org/,-,Inglés,-,-,-,-,-,-
43,2021 Global Academic Conference in United States || Apply Now,Beca, Tags: 2021 Global Academic Conference in United States || Apply Now,Universidad,Educación,"2021 Global Academic Conference in United States  World Association for Academic Doctors (WAAD), Inc. aÂ non-profit 501(c)(3) tax exemptÂ organization holds biennial World Congress along with its regional chapters. If you are interested in taking part in the upcoming 3rd Global Conference in June 2019Â you may register online. All donations to World Association for Academic Doctors are tax deductible in the United States.ABOUT WAAD GLOBAL ACADEMIC CONFERENCE  The WAAD Global Academic Conference is a significant yearly gathering of scholars, professors, leaders, government officials, university administrators, and socio-economic developers to discuss a broad range of education, research, and economic development topics. The conference and its ancillary events provide attendees with numerous educational opportunities, networking, and sessions that highlight best practice case studies from around the world.What is WAAD?  The World Association for Academic Doctors (WAAD) Inc. is a non-profit, tax-exempt organization. Our mission is to unite academic professionals around the world in diverse disciplines to create and execute initiatives that will benefit local communities and the entire society. WAAD members are employed in various environmental settings including local, state, federal governments, public-private partnerships, universities, and other institutions.WHO SHOULD PARTICIPATE?The following category of professionals should attend and participate in the world congress:Educators, Professional, & ScholarsPolicy Makers & ScientistsDoctoral CandidatesCollege Students and Research PartnersNGO Leaders/EmployeesGovernment StakeholdersCorporate Managers/ExecutivesBusiness EntrepreneursForeign PolicyPolicy Makers and LeadersOthers interested in academic researchWHY YOU SHOULD ATTENDFor the fifth consecutive year, the WAAD global conference continues to serve as a significant opportunity for academic institutions and economic development practitioners with a common purpose: to share research data, information, and ideas about how to revamp economic well-being and the quality of life for local and international communities. The discussion focuses on addressing issues of creating and retaining jobs, diversity inclusion, cybersecurity, best leadership practices, and various education opportunities and technologies. The global conference draws attendees from all of North America and many countries, including Brazil, India, China, Uganda, Ghana, Cameroon, Nigeria, United Kingdom, Turkey, Pakistan.The threat of Contagious Diseases to Global Economies and Racial Inequality sessions offer training and skills enhancement benefits with critical issues and ways forward in this pandemic era. There are plenary sessions led by academic administrators, industry experts; concurrent sessions which offer in-depth discussions and question-and-answer periods on current and future trends, and dinner cruise to tour the host city. The university conference room sessions provide an opportunity for conference presenters and attendees to brainstorm and discuss about the challenges they face, the opportunities they are creating for themselves, and what lies ahead for their institutions and communities.",USA,-,-,"    Details2021 Global Academic Conference in United States  World Association for Academic Doctors (WAAD), Inc. aÂ non-profit 501(c)(3) tax exemptÂ organization holds biennial World Congress along with its regional chapters. If you are interested in taking part in the upcoming 3rd Global Conference in June 2019Â you may register online. All donations to World Association for Academic Doctors are tax deductible in the United States.ABOUT WAAD GLOBAL ACADEMIC CONFERENCE  The WAAD Global Academic Conference is a significant yearly gathering of scholars, professors, leaders, government officials, university administrators, and socio-economic developers to discuss a broad range of education, research, and economic development topics. The conference and its ancillary events provide attendees with numerous educational opportunities, networking, and sessions that highlight best practice case studies from around the world.What is WAAD?  The World Association for Academic Doctors (WAAD) Inc. is a non-profit, tax-exempt organization. Our mission is to unite academic professionals around the world in diverse disciplines to create and execute initiatives that will benefit local communities and the entire society. WAAD members are employed in various environmental settings including local, state, federal governments, public-private partnerships, universities, and other institutions.WHO SHOULD PARTICIPATE?The following category of professionals should attend and participate in the world congress:Educators, Professional, & ScholarsPolicy Makers & ScientistsDoctoral CandidatesCollege Students and Research PartnersNGO Leaders/EmployeesGovernment StakeholdersCorporate Managers/ExecutivesBusiness EntrepreneursForeign PolicyPolicy Makers and LeadersOthers interested in academic researchWHY YOU SHOULD ATTENDFor the fifth consecutive year, the WAAD global conference continues to serve as a significant opportunity for academic institutions and economic development practitioners with a common purpose: to share research data, information, and ideas about how to revamp economic well-being and the quality of life for local and international communities. The discussion focuses on addressing issues of creating and retaining jobs, diversity inclusion, cybersecurity, best leadership practices, and various education opportunities and technologies. The global conference draws attendees from all of North America and many countries, including Brazil, India, China, Uganda, Ghana, Cameroon, Nigeria, United Kingdom, Turkey, Pakistan.The threat of Contagious Diseases to Global Economies and Racial Inequality sessions offer training and skills enhancement benefits with critical issues and ways forward in this pandemic era. There are plenary sessions led by academic administrators, industry experts; concurrent sessions which offer in-depth discussions and question-and-answer periods on current and future trends, and dinner cruise to tour the host city. The university conference room sessions provide an opportunity for conference presenters and attendees to brainstorm and discuss about the challenges they face, the opportunities they are creating for themselves, and what lies ahead for their institutions and communities.",-,https://www.waadinc.org/waad/conference-home,-,Inglés,-,-,-,-,-,-
44,Istanbul International Model United Nation In Turkey || Apply Now,Beca,-,Universidad,Educación,"Istanbul International Model United Nation || Apply Now  Istanbul International MUN will take place in Istanbul, Turkey and simulate and model the United Nations to expose the participating youth to the global economic, political, and social affairs to enable them to be the leaders of the future and find plausible solutions to bring about peace and unity. Individuals take up the role of delegates to represent different nations and engage in a discourse of diplomacy and leadership to solve world crisis.Â See the events’ overviewÂ to learn more.WHEREHilton Istanbul Bosphorus, Istanbul, Turkey  WHENThursday to Sunday 06-09 January, 2022  ",Turkey,"Deadline06 January,2022",-,"    DetailsIstanbul International Model United Nation || Apply Now  Istanbul International MUN will take place in Istanbul, Turkey and simulate and model the United Nations to expose the participating youth to the global economic, political, and social affairs to enable them to be the leaders of the future and find plausible solutions to bring about peace and unity. Individuals take up the role of delegates to represent different nations and engage in a discourse of diplomacy and leadership to solve world crisis.Â See the events’ overviewÂ to learn more.WHEREHilton Istanbul Bosphorus, Istanbul, Turkey  WHENThursday to Sunday 06-09 January, 2022  ",-,https://istanbulmun.com/,-,Inglés,-,-,-,-,-,-
45,2021 Global Forum for World Heritage in South Korea,Beca,-,Universidad,Educación,"2021 Global Forum for World Heritage in South Korea  Suwon City is hosting the 2021 Global Forum for World Heritage Cities on Sep 24th-25th, and invites you to attend it.The Global Forum is for those whose work or interests involve World Heritage, Sustainable Tourism, City Branding.You can find more information on the Global Forum website.Registration is free of charge. http://heritagesuwon.or.kr/eng/Registration Due DatesOff-line Registration: September 14(Tue) – 17(Fri), 2021 On-line(Zoom, YouTube) Registration: September 14(Tue) – 22(Wed), 2021*If you want to on-site participate this forum after off-line registration period, please feel free to contact the secretariat as below *We are planning to give a gift who left questions on YouTube during the forum live, so please pre-registered and participate the event!Secretariat– Tel : 82)2-718-3700 / 82)31-303-6052 – E-mail :Â [email protected]",South Korea,-,-,"    Details2021 Global Forum for World Heritage in South Korea  Suwon City is hosting the 2021 Global Forum for World Heritage Cities on Sep 24th-25th, and invites you to attend it.The Global Forum is for those whose work or interests involve World Heritage, Sustainable Tourism, City Branding.You can find more information on the Global Forum website.Registration is free of charge. http://heritagesuwon.or.kr/eng/Registration Due DatesOff-line Registration: September 14(Tue) – 17(Fri), 2021 On-line(Zoom, YouTube) Registration: September 14(Tue) – 22(Wed), 2021*If you want to on-site participate this forum after off-line registration period, please feel free to contact the secretariat as below *We are planning to give a gift who left questions on YouTube during the forum live, so please pre-registered and participate the event!Secretariat– Tel : 82)2-718-3700 / 82)31-303-6052 – E-mail :Â [email protected]",-,http://heritagesuwon.or.kr/eng/,-,Inglés,-,-,-,-,-,-
46,International PHP Conference in Germany || Apply Now,Beca,-,Universidad,Educación,"International PHP Conference in Germany || Apply Now  Every year in October the International PHP Conference Munich is the go-to event for PHP andÂ web enthusiasts!This year, too, we look forward to meeting you again!  Because we want to ensure that the lively exchange of knowledge and ideas so typical ofÂ International PHP ConferenceÂ continues to work well, we were one of the first in the conference industry to develop our hybrid concept.OUR ANSWER TO CORONA: HYBRID  You can choose to attend the conference either on-site or online from your home or office. In order to be accessible to all participants, allÂ International PHP ConferenceÂ tracks will be streamed live. Using professional video technology, all lectures and workshops will be broadcast live. You can also get in touch with our speakers, sponsors and exhibitors, for networking, your business and to get impulses for your successful projects, even if you should not be there.Of course, the necessary hygiene and distance measures will be taken care of in the conference hotel. For this purpose, we carefully monitor the number of participants.As you can see â thanks to the innovative program and the numerous networking opportunities, the upcomingÂ International PHP ConferenceÂ will provide the ideal framework for your continuing education. Whether on-site inÂ MunichÂ or digitally â the choice is yours!EXPERIENCE YOUR INTERNATIONAL PHP CONFERENCE ONLINEWith just one click, we bring the best-known international PHP experts directly to you! And the real-time experience doesnât end here: You can also connect with sponsors and exhibitors in the virtual IPC expo. Learn first-hand about the latest trends and solutions and actively participate in discussions.â¢Â What makes it special?Â You get to bring the experience, knowledge, and support of IPC experts into your home!â¢Â And best of all:Â You can access recordings of all sessions for one year after the conference. ",Germany,-,-,"    DetailsInternational PHP Conference in Germany || Apply Now  Every year in October the International PHP Conference Munich is the go-to event for PHP andÂ web enthusiasts!This year, too, we look forward to meeting you again!  Because we want to ensure that the lively exchange of knowledge and ideas so typical ofÂ International PHP ConferenceÂ continues to work well, we were one of the first in the conference industry to develop our hybrid concept.OUR ANSWER TO CORONA: HYBRID  You can choose to attend the conference either on-site or online from your home or office. In order to be accessible to all participants, allÂ International PHP ConferenceÂ tracks will be streamed live. Using professional video technology, all lectures and workshops will be broadcast live. You can also get in touch with our speakers, sponsors and exhibitors, for networking, your business and to get impulses for your successful projects, even if you should not be there.Of course, the necessary hygiene and distance measures will be taken care of in the conference hotel. For this purpose, we carefully monitor the number of participants.As you can see â thanks to the innovative program and the numerous networking opportunities, the upcomingÂ International PHP ConferenceÂ will provide the ideal framework for your continuing education. Whether on-site inÂ MunichÂ or digitally â the choice is yours!EXPERIENCE YOUR INTERNATIONAL PHP CONFERENCE ONLINEWith just one click, we bring the best-known international PHP experts directly to you! And the real-time experience doesnât end here: You can also connect with sponsors and exhibitors in the virtual IPC expo. Learn first-hand about the latest trends and solutions and actively participate in discussions.â¢Â What makes it special?Â You get to bring the experience, knowledge, and support of IPC experts into your home!â¢Â And best of all:Â You can access recordings of all sessions for one year after the conference. ",-,https://phpconference.com/munich/hybrid-conference-concept-munich/,-,Inglés,-,-,-,-,-,-
47,World Bank Civil Society Policy Forum || Apply Now,Beca,-,Universidad,Educación,"World Bank Civil Society Policy Forum || Apply Now  TheÂ Civil Society Policy Forum (CSPF)Â has become an integral part of the International Monetary Fund and World Bank Group Spring and Annual Meetings, providing an open space for Civil Society Organizations (CSOs) to dialogue and exchange views with World Bank Group and IMF staff, their peers, government delegations, and other stakeholders on a wide range of topics.Find aÂ tentative scheduleÂ for the CSPF.  International MBA DegreeTo attend the CSPF, we invite civil society organizations toÂ register for the Annual Meetings.CSOs include non-governmental organizations, community groups, labor unions, indigenous peoples movements, faith-based organizations, professional associations, foundations, think tanks, charitable organizations, and other not-for-profit organizations.Â  Representatives from the private sector, academia or governmental bodies must apply for accreditationÂ through the “Guests” or other respective registration category as clarified on the mainÂ 2021 Spring MeetingsÂ website.   ",USA,-,-,"    DetailsWorld Bank Civil Society Policy Forum || Apply Now  TheÂ Civil Society Policy Forum (CSPF)Â has become an integral part of the International Monetary Fund and World Bank Group Spring and Annual Meetings, providing an open space for Civil Society Organizations (CSOs) to dialogue and exchange views with World Bank Group and IMF staff, their peers, government delegations, and other stakeholders on a wide range of topics.Find aÂ tentative scheduleÂ for the CSPF.  International MBA DegreeTo attend the CSPF, we invite civil society organizations toÂ register for the Annual Meetings.CSOs include non-governmental organizations, community groups, labor unions, indigenous peoples movements, faith-based organizations, professional associations, foundations, think tanks, charitable organizations, and other not-for-profit organizations.Â  Representatives from the private sector, academia or governmental bodies must apply for accreditationÂ through the “Guests” or other respective registration category as clarified on the mainÂ 2021 Spring MeetingsÂ website.   ",-,https://registration.worldbank.org/profile/form/index.cfm?PKformID=0x48204abcd&amp;,-,Inglés,-,-,-,-,-,-
48,MOIC International Summit in Turkey || Fully Funded,Beca,-,Universidad,Educación,"MOIC International Summit in Turkey || Fully Funded  The Model Organization of Islamic Cooperation is an ICYF initiative, and it aims at creating a student club network. Under this platform, students will go through an active learning process where selected students will also participate in the organizational parts of the MOIC Project by establishing a MOIC Club in the universities they are affiliated with. The organizational phase of the project is still ongoing, and periodically, MOIC Summits are organized by the MOIC department.  After the evaluation process, a mutual training session will be held with the participation of the four regions of OIC. In the training session, there will be academic panels on topics to be discussed in the committees alongside the MOIC ",Turkey,-,-,"The participants must be between 18-35 years old.The participants must be enrolled as a student in a bachelorâs or masterâs program.ICYF stuff or their first-degree relatives cannot apply to the competition.To be selected as the best delegates of the Virtual Regional Model OIC part of the event. AwardsAt the end of each summit, the committee board members will select the best delegate in their committee. Since it is planned to organize 14 committees, 14 best delegates of the online MOIC Summits will be awarded with a fully funded trip to Turkish Republic of Northern Cyprus to take part in the International MOIC Summit.",-,https://www.icyforum.org/moic-international-summit/?,-,Inglés,-,-,-,-,-,-
